New news,Time,Link
Khảo sát sơ bộ đợt đánh giá ngoài về chất lượng giáo dục của Trường Đại học Giao thông vận tải,30/12/2021 07:22 SA,https://www.utc.edu.vn/khao-sat-so-bo-dot-danh-gia-ngoai-ve-chat-luong-giao-duc-cua-truong-dai-hoc-giao-thong-van-tai
Trường Đại học Giao thông vận tải tham gia hội nghị “Tổng kết hoạt động số 5 và khởi động hoạt động số 6” và tập huấn về “Tăng cường năng lực đội ngũ ,23/12/2021 08:22 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tham-gia-hoi-nghi-tong-ket-hoat-dong-so-5-va-khoi-dong-hoat-dong-so-6-va-tap-huan-ve-tang-cuong-nang-luc-doi-ngu
Trường Đại học Giao thông vận tải nhận giải thưởng Sản phẩm khoa học công nghệ Điện tử Viễn thông Việt Nam (REV Award 2021),20/12/2021 11:11 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-nhan-giai-thuong-san-pham-khoa-hoc-cong-nghe-dien-tu-vien-thong-viet-nam-rev-award-2021-
"Chương trình thiện nguyện ""Áo ấm cho em"" tại Mai Châu - Hòa Bình",20/12/2021 09:29 SA,https://www.utc.edu.vn/ao_am_cho_em_Mai_Chau
Trường Đại học Giao thông vận tải tiếp và làm việc với  Công ty TNHH Công nghệ Huawei Việt Nam,17/12/2021 04:52 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tiep-va-lam-viec-voi-cong-ty-tnhh-cong-nghe-huawei-viet-nam
Lễ trao tặng Huy hiệu 45 năm và 40 năm tuổi Đảng,08/12/2021 10:04 SA,https://www.utc.edu.vn/le-trao-tang-huy-hieu-45-nam-va-40-nam-tuoi-dang
"HỘI NGHỊ ĐỐI THOẠI GIỮA CÁC NHÀ LÃNH ĐẠO KHỐI CÁC TRƯỜNG ĐẠI HỌC CÔNG NGHỆ, KỸ THUẬT VIỆT - ÚC",08/12/2021 09:20 SA,https://www.utc.edu.vn/hoi-nghi-doi-thoai-giua-cac-nha-lanh-dao-khoi-cac-truong-dai-hoc-cong-nghe-ky-thuat-viet-uc
Khai giảng lớp bồi dưỡng lý luận chính trị dành cho đối tượng kết nạp Đảng khóa 53A,07/12/2021 03:57 CH,https://www.utc.edu.vn/khai-giang-lop-boi-duong-ly-luan-chinh-tri-danh-cho-doi-tuong-ket-nap-dang-khoa-53a
Hợp tác với Binh đoàn 12 - Tổng Công ty Xây dựng Trường Sơn,06/12/2021 10:16 SA,https://www.utc.edu.vn/hop-tac-voi-binh-doan-12-tong-cong-ty-xay-dung-truong-son
Tạp chí Khoa học Giao thông vận tải (TCSJ) đã chính thức được đưa vào cơ sở dữ liệu trích dẫn Đông Nam Á (ACI),03/12/2021 05:29 CH,https://www.utc.edu.vn/tap-chi-khoa-hoc-giao-thong-van-tai-transport-and-communications-science-journal-da-chinh-thuc-duoc-dua-vao-co-so-du-lieu-trich-dan-dong-nam-a-asea
"Đêm Đại nhạc hội Chào tân sinh viên K62 ""Distroy the Distance""",03/12/2021 01:22 CH,https://www.utc.edu.vn/dem-dai-nhac-hoi-chao-tan-sinh-vien-k62-distroy-the-distance-
"Hội nghị tổng kết năm học 2020 – 2021 và đối thoại giữa Ban giám hiệu với viên chức, người lao động",26/11/2021 08:54 SA,https://www.utc.edu.vn/hoi-nghi-tong-ket-nam-hoc-2020-2021-va-doi-thoai-giua-ban-giam-hieu-voi-vien-chuc-nguoi-lao-dong
Lễ kỷ niệm 76 năm ngày Truyền thống Trường (15/11/1945-15/11/2021) và Ngày nhà giáo Việt Nam 20/11,15/11/2021 10:56 CH,https://www.utc.edu.vn/le-ki-niem-76-nam-ngay-truyen-thong-truong-15-11-1945-15-11-2021-va-ngay-nha-giao-viet-nam-20-11
Trường Đại học Giao thông vận tải tiếp tục mở rộng và thúc đấy  quan hệ hợp tác về đào tạo với các trường đại học Pháp ngữ ,09/11/2021 03:04 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tiep-tuc-mo-rong-va-thuc-day-quan-he-hop-tac-ve-dao-tao-voi-cac-truong-dai-hoc-phap-ngu
Ký kết thỏa thuận hợp tác giữa Trường Đại học Giao thông vận tải và Công ty CP Liên doanh Ô tô Hyundai Thành Công Việt Nam,28/10/2021 11:24 SA,https://www.utc.edu.vn/ky-ket-thoa-thuan-hop-tac-giua-truong-dai-hoc-giao-thong-van-tai-va-cong-ty-cp-lien-doanh-o-to-hyundai-thanh-cong-viet-nam
Hội nghị tổng kết năm học 2020-2021 và đối thoại giữa lãnh đạo Trường với đại diện sinh viên,27/10/2021 03:16 CH,https://www.utc.edu.vn/hoi-nghi-tong-ket-nam-hoc-2020-2021-va-doi-thoai-giua-lanh-dao-truong-voi-dai-dien-sinh-vien
Lễ bế giảng và trao bằng tốt nghiệp khóa 58 đại học chính quy,25/10/2021 09:49 SA,https://www.utc.edu.vn/le-be-giang-va-trao-bang-tot-nghiep-khoa-58-dai-hoc-chinh-quy
Lễ khai giảng năm học 2021 - 2022,16/10/2021 04:42 CH,https://www.utc.edu.vn/le-khai-giang-nam-hoc-2021-2022
Cuộc thi Sinh viên Đại học Giao thông vận tải với ý tưởng khởi nghiệp (UTC Startup 2021),01/10/2021 08:47 SA,https://www.utc.edu.vn/cuoc-thi-sinh-vien-dai-hoc-giao-thong-van-tai-voi-y-tuong-khoi-nghiep-utc-startup-2021-
Điểm trúng tuyển hệ đại học chính quy năm 2021bằng phương thức xét tuyển kết quả thi THPT năm 2021,15/09/2021 08:37 CH,https://www.utc.edu.vn/diem_chuan_2021
Hội nghị Nghiên cứu khoa học sinh viên năm học 2020-2021,30/08/2021 04:29 CH,https://www.utc.edu.vn/hoi-nghi-nghien-cuu-khoa-hoc-sinh-vien-nam-hoc-2020-2021
Giới thiệu tóm tắt dự án Erasmus+ ASIASAFE,24/08/2021 10:42 SA,https://www.utc.edu.vn/gioi-thieu-tom-tat-du-an-erasmus-asiasafe
CUỘC THI LÀM VIDEO CLIP VỚI CHỦ ĐỀ “SINH VIÊN TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI VỚI HOẠT ĐỘNG NGHIÊN CỨU KHOA HỌC 2021,12/08/2021 10:00 SA,https://www.utc.edu.vn/clip_NCKHSV_2021_bai_du_thi
Thông báo cuộc thi “Sinh viên Đại học Giao thông vận tải với ý tưởng khởi nghiệp” ,31/07/2021 02:21 CH,https://www.utc.edu.vn/UTC_STARTUP_2021
"Trường Đại học Giao thông vận tải hỗ trợ lưu học sinh, sinh viên ở lại KTX",30/07/2021 03:02 CH,https://www.utc.edu.vn/ho_tro_LHS_SV
"Tổng Bí thư Nguyễn Phú Trọng ra Lời kêu gọi phòng, chống đại dịch COVID-19",29/07/2021 09:01 CH,https://www.utc.edu.vn/tong-bi-thu-nguyen-phu-trong-ra-loi-keu-goi-phong-chong-dai-dich-covid-19
Hội nghị Nghiên cứu khoa học sinh viên năm học 2020-2021,24/07/2021 11:47 SA,https://www.utc.edu.vn/hoi-nghi-nghien-cuu-khoa-hoc-sinh-vien-nam-hoc-2020-2021
"Tập thể cán bộ, viên chức và người lao động trường Đại học GTVT chung tay hỗ trợ tuyến đầu phòng, chống dịch Covid-19 tại Tp. Hồ Chí Minh",21/07/2021 10:29 SA,https://www.utc.edu.vn/tap-the-can-bo-vien-chuc-va-nguoi-lao-dong-truong-dai-hoc-gtvt-chung-tay-ho-tro-tuyen-dau-phong-chong-dich-covid-19-tai-tp-ho-chi-minh
Nghiệm thu đề tài cấp Trường trọng điểm mã số T2020-CT-007TĐ do TS.Nguyễn Thị Cẩm Nhung làm chủ nhiệm đề tài,12/07/2021 04:50 CH,https://www.utc.edu.vn/nghiem-thu-de-tai-cap-truong-trong-diem-ma-so-t2020-ct-007td-do-ts-nguyen-thi-cam-nhung-lam-chu-nhiem-de-tai
Nghiệm thu đề tài cấp Trường trọng điểm mã số T2019-CT-04TĐ do ThS. Mai Đức Anh làm chủ nhiệm đề tài,12/07/2021 04:47 CH,https://www.utc.edu.vn/nghiem-thu-de-tai-cap-truong-trong-diem-ma-so-t2019-ct-04td-do-ths-mai-duc-anh-lam-chu-nhiem-de-tai
Phân hiệu Đại học Giao thông vận tải chung tay cùng chính quyền phòng chống dịch COVID-19,09/07/2021 09:44 CH,https://www.utc.edu.vn/phan_hieu_chung_tay_phong_chong_covid_19
 Hợp tác giữa Trường Đại Học Giao Thông Vận Tải và Công Ty Cổ Phần Đầu Tư Và Xây Dựng Số 18 (Licogi 18),01/07/2021 04:18 CH,https://www.utc.edu.vn/hop-tac-giua-truong-dai-hoc-giao-thong-van-tai-va-cong-ty-co-phan-dau-tu-va-xay-dung-so-18-licogi-18-
Lễ trao học bổng AUF dành cho sinh viên chương trình dự bị Thạc sĩ AUF,29/06/2021 08:50 SA,https://www.utc.edu.vn/le-trao-hoc-bong-auf-danh-cho-sinh-vien-chuong-trinh-du-bi-thac-si-auf
Trường Đại học Giao thông Vận  tải  chung tay đẩy lùi Covid – 19,14/06/2021 09:56 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-chung-tay-day-lui-covid-19
"Hội thảo trực tuyến ""Các dạng hư hỏng và hệ thống quan trắc cầu nhịp lớn ở Việt Nam và Nhật Bản""",29/05/2021 09:08 SA,https://www.utc.edu.vn/hoi-thao-truc-tuyen-cac-dang-hu-hong-va-he-thong-quan-trac-cau-nhip-lon-o-viet-nam-va-nhat-ban-
Hướng dẫn nộp hồ sơ xét tuyển học bạ online ,15/05/2021 05:09 CH,https://www.utc.edu.vn/huong-dan-nop-ho-so-xet-tuyen-hoc-ba-online
Lễ Bế giảng khoá 2 và Khai giảng khoá 3 - Khoá học tiếng Nhật và Kỹ năng làm việc trong môi trường Nhật Bản HuReDee ,11/05/2021 03:51 CH,https://www.utc.edu.vn/le-be-giang-khoa-2-va-khai-giang-khoa-3-khoa-hoc-tieng-nhat-va-ky-nang-lam-viec-trong-moi-truong-nhat-ban-huredee
Hội thảo Đổi mới quản trị đại học tại Đông Nam Á (PURSEA),11/05/2021 10:47 SA,https://www.utc.edu.vn/hoi-thao-doi-moi-quan-tri-dai-hoc-tai-dong-nam-a-pursea-
Tư vấn tuyển sinh trực tuyến 2021 ,27/04/2021 12:36 CH,https://www.utc.edu.vn/tu_van_tuyen_sinh_truc_tuyen_2021
Khai giảng Lớp dự bị du học Pháp trình độ Thạc sỹ ngành Xây dựng – Cơ học – Vật liệu (Khóa 2),20/04/2021 04:16 CH,https://www.utc.edu.vn/khai-giang-lop-du-bi-du-hoc-phap-trinh-do-thac-sy-nganh-xay-dung-co-hoc-vat-lieu-khoa-2-
Tự hào là những Cán bộ Nữ công chủ chốt của Công Đoàn Giáo dục Việt Nam,20/04/2021 08:54 SA,https://www.utc.edu.vn/tu-hao-la-nhung-can-bo-nu-cong-chu-chot-cua-cong-doan-giao-duc-viet-nam
Ngày hội tư vấn tuyển sinh hướng nghiệp  2021 tại Hà Nội.,14/04/2021 09:46 SA,https://www.utc.edu.vn/ngay-hoi-tu-van-tuyen-sinh-2021
1000 người tham gia ngày hội hiến máu toàn trường Khoảnh khắc XVII,08/04/2021 08:20 CH,https://www.utc.edu.vn/1000-nguoi-tham-gia-ngay-hoi-hien-mau-toan-truong-khoanh-khac-xvii
Phát động Cuộc thi 'Chung tay vì an toàn giao thông' năm 2021,06/04/2021 03:40 CH,https://www.utc.edu.vn/phat-dong-cuoc-thi-chung-tay-vi-an-toan-giao-thong-nam-2021
"Chương trình xét nghiệm tầm soát ung thư cho cán bộ, giảng viên, công nhân viên trường Đại học Giao thông vận tải",02/04/2021 05:47 CH,https://www.utc.edu.vn/chu-o-ng-tri-nh-xet-nghiem-ta-m-soa-t-ung-thu-cho-can-bo-giang-vien-cong-nhan-vien-truong-dai-hoc-giao-thong-van-tai
Chuyến công tác của Lãnh đạo Nhà trường tại tỉnh Kiên Giang,02/04/2021 10:53 SA,https://www.utc.edu.vn/chuyen-cong-tac-cua-lanh-dao-nha-truong-tai-tinh-kien-giang
"Chương trình xét nghiệm tầm soát ung thư cho CB,GV, CNV trường Đại học Giao thông vận tải",02/04/2021 09:33 SA,https://www.utc.edu.vn/chu-o-ng-tri-nh-xet-nghiem-ta-m-soa-t-ung-thu-cho-cb-gv-cnv-truong-dai-hoc-giao-thong-van-tai
Lễ kỷ niệm 90 năm ngày thành lập Đoàn TNCS Hồ Chí Minh (26/3/1931 - 26/3/2021) và Tuyên dương 90 Cán bộ Đoàn xuất sắc tiêu biểu,31/03/2021 04:02 CH,https://www.utc.edu.vn/le-ki-niem-90-nam-ngay-thanh-lap-doan-tncs-ho-chi-minh-26-3-1931-26-3-2021-va-tuyen-duong-90-can-bo-doan-xuat-sac-tieu-bieu
Lễ bế giảng và trao bằng tốt nghiệp khóa 57 Đại học chính quy,30/03/2021 05:48 CH,https://www.utc.edu.vn/le-be-giang-va-trao-bang-tot-nghiep-khoa-57-dai-hoc-chinh-quy
Phiên họp đặc biệt trong khuôn khổ Dự án Pursea về đổi mới quản trị đại học tại Đông Nam Á,29/03/2021 09:48 SA,https://www.utc.edu.vn/phien-hop-dac-biet-trong-khuon-kho-du-an-pursea-ve-doi-moi-quan-tri-dai-hoc-tai-dong-nam-a
Lễ ký thỏa thuận hợp tác với Trường Đại học Tây Nguyên,25/03/2021 10:27 SA,https://www.utc.edu.vn/le-ky-thoa-thuan-hop-tac-voi-dai-hoc-tay-nguyen
Gặp mặt các cơ quan truyền thông báo chí nhân kỷ niệm ngày thành lập Trường 24.3,22/03/2021 07:23 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/gặp-mặt-các-cơ-quan-truyền-thông
MỘT SỐ KẾT QUẢ HOẠT ĐỘNG KHOA HỌC CÔNG NGHỆ NỔI BẬT TRONG NĂM 2020,24/02/2021 08:55 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/tin-tức/một-số-kết-quả-hoạt-động-khoa-học-công-nghệ-nổi
Hợp tác quốc tế và nghiên cứu phát triển:  những hoạt động nổi bật trong năm 2020,08/02/2021 03:07 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/hợp-tác-quốc-tế-và-nghiên
Thư Chúc mừng năm mới của Hiệu trưởng,08/02/2021 11:34 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/thư-chúc-mừng-năm-mới-của-hiệu-0
Hội thảo Lựa chọn giải pháp Đường sắt đô thị phù hợp với các đô thị ở Việt Nam,04/02/2021 11:07 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-lựa-chọn-giải-pháp-đường
Mitsubishi Electric Việt Nam ký thỏa thuận tài trợ học bổng và thiết bị cho Trường Đại học Giao thông vận tải,01/02/2021 09:59 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/mitsubishi-electric-việt
Gặp mặt cán bộ hưu trí xuân Tân Sửu 2021,28/01/2021 06:06 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/gặp-mặt-cán-bộ-hưu-trí-xuân-tân
Hội thảo Giới thiệu Chương trình Thạc sĩ Xây dựng – Cơ học – Vật liệu và các Chương trình trong khối Pháp ngữ,26/01/2021 11:03 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-giới-thiệu-chương-trình
"Hội nghị cán bộ, viên chức năm học 2020 - 2021",22/01/2021 05:33 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-nghị-cán-bộ-viên-chức-năm-học
Lễ ký biên bản ghi nhớ hợp tác toàn diện nhóm 7 Trường Đại học kỹ thuật,23/01/2021 01:49 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ký-biên-bản-ghi-nhớ-hợp-tác
Hội thảo Giới thiệu Chương trình đào tạo kỹ sư trình độ cao năm 2021,18/01/2021 10:15 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-giới-thiệu-chương-trình-0
Trường Đại học Giao thông vận tải tham gia triển lãm sản phẩm KHCN tại Đại hội đại biểu toàn quốc lần thứ VIII của Liên hiệp các Hội Khoa học và kỹ thuật Việt Nam,08/01/2021 08:38 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-18
Trường Đại học Giao thông vận tải làm việc với Đại học Tây Nguyên,29/12/2020 11:25 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận
Hội nghị khoa học quốc tế về phát triển bền vững trong Kỹ thuật xây dựng,26/12/2020 10:25 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-nghị-khoa-học-quốc-tế-về-0
TRƯỜNG ĐH GTVT ĐẠT THÀNH TÍCH CAO TẠI HỘI NGHỊ SINH VIÊN NGHIÊN CỨU KHOA HỌC CẤP BỘ NĂM 2020,16/12/2020 11:11 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đh-gtvt-đạt-thành-tích-cao
TRƯỜNG ĐẠI HỌC GTVT VÀ CÔNG TY TNHH NIPPON STEEL VIỆT NAM  KÝ KẾT BIÊN BẢN TÀI TRỢ CHO GIÁO DỤC,08/12/2020 08:02 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/trường-đại-học-gtvt-và
HINO MOTORS TRAO TẶNG ĐỘNG CƠ XE CHO  TRƯỜNG ĐẠI HỌC GTVT,03/12/2020 08:06 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/hino-motors-trao-tặng
"Lễ khai giảng Chương trình Liên kết Quốc tế, ngành Quản trị Kinh doanh với Trường Đại học Quản trị Normandie - Cộng hòa Pháp",27/11/2020 04:58 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-khai-giảng-chương-trình-liên
Mít tinh Kỷ niệm 75 năm ngày truyền thống Trường và đón nhận Huân chương Lao động hạng Nhất lần thứ 3,18/11/2020 03:44 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/mít-tinh-kỷ-niệm-75-năm-ngày
Hội nghị Khoa học công nghệ Trường Đại học Giao thông vận tải lần thứ XXII,13/11/2020 09:05 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-nghị-khoa-học-công-nghệ-trường
Ký kết Biên bản ghi nhớ hợp tác giữa Trường Đại học Giao thông vận tải và Công ty Sika hữu hạn Việt Nam,12/11/2020 03:13 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/ký-kết-biên-bản-ghi-nhớ-hợp-tác
Lễ trao học bổng Kawakin năm học 2019 – 2020,04/11/2020 06:04 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-trao-học-bổng-kawakin-năm-học-0
"Đại hội đại biểu Hội Sinh viên Việt Nam Trường Đại học Giao thông vận tải lần thứ XVIII, nhiệm kỳ 2020 - 2023",01/11/2020 11:46 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/đại-hội-đại-biểu-hội-sinh-viên-1
Trường Đại học Giao thông vận tải ký kết Biên bản ghi nhớ hợp tác với Trường Đại học Đà Lạt,29/10/2020 04:52 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/trường-đại-học-giao-1
Lễ khai giảng năm học 2020 - 2021,29/10/2020 11:28 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-khai-giảng-năm-học-2020-2021
Đội tuyển Trường Đại học Giao thông vận tải tham dự Giải điền kinh sinh viên Hà Nội 2020,27/10/2020 02:26 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/đội-tuyển-trường-đại-học-giao
"Chương trình ""Duyên dáng áo dài UTC qua ảnh 2020""",23/10/2020 10:55 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/chương-trình-duyên-dáng-áo-dài-utc
"Trường Đại học Giao thông vận tải chung tay ủng hộ các tỉnh miền Trung bị thiệt hại do thiên tai, lũ lụt",20/10/2020 02:43 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-17
"Thông báo lịch học, địa điểm học môn Giáo dục quốc phòng và an ninh cho sinh viên CQ khoá 61, khoa Kinh tế -Vận tải và khoa Đào tạo Quốc tế",18/10/2020 02:45 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-giáo-dục-quốc-phòng/tin-tức/thông-báo-lịch-học-địa-điểm-học-môn-giáo-dục-10
 Trường Đại học Giao thông vận tải tăng cường hợp tác với các cơ sở đào tạo trong nước,06/10/2020 04:59 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/trường-đại-học-giao-0
Trường Đại học Giao thông vận tải đón tân sinh viên khóa 61,05/10/2020 02:27 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-16
Điều phối viên các trường đại học thành viên tham gia Dự án PURSEA họp giao ban tại Trường Đại học Kinh tế - Luật,01/10/2020 04:45 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/điều-phối-viên-các-trường
"Trường ĐHGTVT tham dự Giải Cầu lông các Trường ĐH, CĐ Hà Nội năm 2020",24/09/2020 10:13 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đhgtvt-tham-dự-giải-cầu
"Lễ bế giảng và trao bằng tốt nghiệp khóa 56,57 Đại học chính quy",15/09/2020 02:05 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-bế-giảng-và-trao-bằng-tốt-7
Đánh giá cuối kỳ Dự án “Tái cấu trúc hoạt động nghiên cứu và các dự án nghiên cứu trong mối tương quan với quy trình chất lượng” do AUF tài trợ cho trường Đại học Giao thông vận tải,24/08/2020 05:00 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/đánh-giá-cuối-kỳ-dự-án-
Trường Đại học Giao thông vận tải đạt chuẩn đại học nghiên cứu 4 sao theo bảng xếp hạng đối sánh chất lượng - UPM ,30/10/2020 09:31 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/tin-tức/trường-đại-học-giao-thông
Trường Đại học GTVT đón thí sinh trúng tuyển Đại học chính quy năm 2020 theo phương thức xét tuyển học bạ THPT  xác nhận nhập học,17/08/2020 03:44 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-gtvt-đón-thí-sinh-0
Triển khai dự án “Đổi mới quản trị đại học tại Đông Nam Á” (PURSEA),06/08/2020 02:14 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/các-dự-án-quốc-tế/triển-khai-dự
"GIỚI THIỆU TÓM TẮT DỰ ÁN ERASMUS+ "" Đổi mới quản trị đại học tại Đông Nam Á  (PURSEA)""",06/08/2020 10:16 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-hợp-tác-quốc-tế-và-nghiên-cứu-phát-triển/các-dự-án-quốc-tế/giới-thiệu-tóm
Hội nghị giao ban Khoa học công nghệ – Lao động sản xuất năm 2020,04/08/2020 12:33 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/tin-tức/hội-nghị-giao-ban-khoa-học-công-nghệ-–-lao-động
Giới thiệu giải pháp công nghệ sửa chữa mặt cầu Thăng Long,31/07/2020 12:36 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/giới-thiệu-giải-pháp-công-nghệ-sửa
"Hội nghị Tổng kết nghiên cứu khoa học của sinh viên, năm học 2019 - 2020",22/07/2020 05:45 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-nghị-tổng-kết-nghiên-cứu-0
"Trường Đại học Giao thông vận tải thăm và tặng quà thương, bệnh binh Trung tâm điều dưỡng người có công Tỉnh Phú Thọ nhân kỷ niệm 73 năm ngày thương binh liệt sỹ (27/7/1947 - 27/7/2020).",27/07/2020 08:00 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-15
THÔNG BÁO tuyển chọn cá nhân chủ trì đề tài cấp Bộ GD&ĐT thực hiện từ năm 2021,08/07/2020 05:44 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/nhiệm-vụ-nckh-cấp-bộ-tỉnh-tp/thông-báo-tuyển-chọn-cá-0
Tư vấn Tuyển sinh Đại học - Hướng Nghiệp năm 2020 tại Hòa Bình,06/07/2020 08:37 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/tư-vấn-tuyển-sinh-đại-học-hướng
Hội thảo “Chương trình đào tạo pháp ngữ và cơ hội nghề nghiệp ngành xây dựng”,02/07/2020 08:02 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-“chương-trình-đào-tạo
Trường Đại học Giao thông vận tải tư vấn tuyển sinh tại Hải Phòng,28/06/2020 02:24 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/trường-đại-học-giao-thông-vận-14
LỄ CÔNG BỐ CỦA 07 TRƯỜNG ĐẠI HỌC KỸ THUẬT VỀ PHÁT TRIỂN CÁC CHƯƠNG TRÌNH ĐÀO TẠO KỸ SƯ,27/06/2020 10:52 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-công-bố-của-07-trường-đại-học
